dashboard_experience,line,user_id,answer_correct,no_of_steps,running_time,question_id,timestamp,selected_values,filtered_values,triggered_action,multiplicity,x,y
1,3,44df4643-eb24-42ae-a494-2104cfeb0539,False,14,114.453,6,1656742340496,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Ethnicity (slicer) - Ethnicity: Group B selected,6,-0.59368205,-19.235249
1,3,44df4643-eb24-42ae-a494-2104cfeb0539,False,14,114.453,6,1656742340995,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Ethnicity (slicer) - Ethnicity: Group C selected,6,12.8135395,-1.910571
1,3,44df4643-eb24-42ae-a494-2104cfeb0539,False,14,114.453,6,1656742341756,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Ethnicity (slicer) - Ethnicity: Group D selected,3,16.272846,-0.11644365
1,3,44df4643-eb24-42ae-a494-2104cfeb0539,False,14,114.453,6,1656742353783,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Ethnicity (slicer) - Ethnicity: Group E selected,2,11.959961,-8.210296
1,3,44df4643-eb24-42ae-a494-2104cfeb0539,False,14,114.453,6,1656742355076,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Ethnicity (slicer) - Ethnicity: Group F selected,1,13.81088,-6.5860324
1,3,44df4643-eb24-42ae-a494-2104cfeb0539,False,14,114.453,6,1656742355942,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Ethnicity (slicer) - Ethnicity: Group G selected,1,10.842205,-10.243367
1,3,44df4643-eb24-42ae-a494-2104cfeb0539,False,14,114.453,6,1656742357303,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Ethnicity (slicer) - Ethnicity: Group A selected,19,17.557278,-7.475272
1,3,44df4643-eb24-42ae-a494-2104cfeb0539,False,14,114.453,6,1656742367539,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Ethnicity (slicer) - Ethnicity: Group B selected,17,11.726656,-3.512283
1,3,44df4643-eb24-42ae-a494-2104cfeb0539,False,14,114.453,6,1656742376816,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Region (slicer) - deselected,1,11.144585,-3.9636755
1,3,44df4643-eb24-42ae-a494-2104cfeb0539,False,14,114.453,6,1656742389408,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Ethnicity (slicer) - Ethnicity: Group A selected,1,-18.756584,6.4977136
0,4,9bd07c5c-8dfe-44b0-8df2-5a5634547d76,True,4,54.602,6,1656742432128,Year.Year<categorical>,nan,Root,48,-10.343707,24.366264
0,4,9bd07c5c-8dfe-44b0-8df2-5a5634547d76,True,4,54.602,6,1656742438728,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: South selected,41,0.48837608,-21.998636
0,4,9bd07c5c-8dfe-44b0-8df2-5a5634547d76,True,4,54.602,6,1656742440272,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Ethnicity (slicer) - Ethnicity: Group A selected,19,17.089607,-7.697868
0,4,9bd07c5c-8dfe-44b0-8df2-5a5634547d76,True,4,54.602,6,1656742448368,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Ethnicity (slicer) - deselected,41,0.5429801,-22.250734
1,5,e2690841-7dea-4852-993e-c322d16165a4,True,10,68.648,6,1656496680923,Year.Year<categorical>,nan,Root,48,-10.343707,24.366264
1,5,e2690841-7dea-4852-993e-c322d16165a4,True,10,68.648,6,1656496693224,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: South selected,41,-0.6274643,-23.206995
1,5,e2690841-7dea-4852-993e-c322d16165a4,True,10,68.648,6,1656496701698,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group B selected,7,-4.0519342,-23.979078
1,5,e2690841-7dea-4852-993e-c322d16165a4,True,10,68.648,6,1656496702793,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,"New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group B, Group C selected",4,-4.9190516,-25.38478
1,5,e2690841-7dea-4852-993e-c322d16165a4,True,10,68.648,6,1656496703439,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,"New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group B, Group C, Group F selected",6,-5.3406,-26.305159
1,5,e2690841-7dea-4852-993e-c322d16165a4,True,10,68.648,6,1656496704051,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,"New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group B, Group C, Group F, Group D selected",3,-5.493428,-27.233065
1,5,e2690841-7dea-4852-993e-c322d16165a4,True,10,68.648,6,1656496706395,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,"New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group B, Group C, Group F, Group D, Group E selected",4,-5.5041523,-28.076317
1,5,e2690841-7dea-4852-993e-c322d16165a4,True,10,68.648,6,1656496710975,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,"New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group B, Group C, Group F, Group D, Group E, Group G selected",10,-5.069761,-28.67437
1,5,e2690841-7dea-4852-993e-c322d16165a4,True,10,68.648,6,1656496715814,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,"New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group B, Group C, Group F, Group D, Group E selected",4,-5.5041513,-28.076317
1,5,e2690841-7dea-4852-993e-c322d16165a4,True,10,68.648,6,1656496716500,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,"New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group B, Group C, Group F, Group D, Group E, Group G selected",10,-5.069761,-28.67437
0,6,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,39.603,6,1656742591999,Year.Year<categorical>,nan,Root,48,-10.343707,24.366264
0,6,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,39.603,6,1656742599619,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",nan,Ethnicity (slicer) - Ethnicity: Group B selected,3,-12.735879,21.893448
0,6,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,39.603,6,1656742600001,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Ethnicity (slicer) - Ethnicity: Group C selected,5,-17.586456,7.0935817
0,6,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,39.603,6,1656742600547,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Ethnicity (slicer) - Ethnicity: Group D selected,1,-17.062912,5.569803
0,6,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,39.603,6,1656742601644,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Ethnicity (slicer) - Ethnicity: Group B selected,11,-18.48472,7.413999
0,6,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,39.603,6,1656742603951,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Ethnicity (slicer) - Ethnicity: Group C selected,3,-16.920671,6.6005363
0,6,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,39.603,6,1656742605258,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Ethnicity (slicer) - Ethnicity: Group B selected,11,-18.48472,7.413999
0,6,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,39.603,6,1656742607755,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Ethnicity (slicer) - Ethnicity: Group C selected,3,-16.92065,6.598285
0,6,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,39.603,6,1656742608361,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Ethnicity (slicer) - Ethnicity: Group D selected,4,-17.452814,5.2502995
0,6,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,39.603,6,1656742609442,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,"Ethnicity (slicer) - Ethnicity: Group D, Group B selected",1,-17.384684,5.374578
0,6,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,39.603,6,1656742610237,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,"Ethnicity (slicer) - Ethnicity: Group B, Group D, Group C selected",1,-16.612469,8.332372
0,6,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,39.603,6,1656742610785,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,"Ethnicity (slicer) - Ethnicity: Group B, Group C, Group D, Group E selected",2,-15.102863,9.960595
0,6,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,39.603,6,1656742611268,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,"Ethnicity (slicer) - Ethnicity: Group B, Group C, Group D, Group E, Group F selected",2,-14.840944,10.229494
0,6,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,39.603,6,1656742611976,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,"Ethnicity (slicer) - Ethnicity: Group B, Group C, Group D, Group E, Group F, Group G selected",3,-14.341191,10.752426
0,6,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,15,39.603,6,1656742619883,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Region (slicer) - Region: South selected,3,-14.011486,10.949549
1,7,98eff29b-1cce-47e3-b04d-329cb24da1fe,True,8,45.515,6,1657783981418,Year.Year<categorical>,nan,Root,48,-10.343707,24.366264
1,7,98eff29b-1cce-47e3-b04d-329cb24da1fe,True,8,45.515,6,1657783988675,"Region.Region<categorical>, Year.Year<categorical>",nan,Region (slicer) - Region: South selected,6,-13.645653,24.987867
1,7,98eff29b-1cce-47e3-b04d-329cb24da1fe,True,8,45.515,6,1657783992043,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Ethnicity (slicer) - Ethnicity: Group B selected,6,-0.5937176,-19.235317
1,7,98eff29b-1cce-47e3-b04d-329cb24da1fe,True,8,45.515,6,1657783992749,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Ethnicity (slicer) - Ethnicity: Group C selected,6,12.814286,-1.9123794
1,7,98eff29b-1cce-47e3-b04d-329cb24da1fe,True,8,45.515,6,1657783993496,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Ethnicity (slicer) - Ethnicity: Group E selected,3,11.858329,-8.919488
1,7,98eff29b-1cce-47e3-b04d-329cb24da1fe,True,8,45.515,6,1657783993988,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Ethnicity (slicer) - Ethnicity: Group G selected,1,11.53924,-9.442306
1,7,98eff29b-1cce-47e3-b04d-329cb24da1fe,True,8,45.515,6,1657783996680,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Ethnicity (slicer) - deselected,41,-1.1400331,-22.199615
1,7,98eff29b-1cce-47e3-b04d-329cb24da1fe,True,8,45.515,6,1657784012033,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,"New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group B, Group C, Group F, Group D, Group E, Group G selected",10,-5.394023,-28.737234
1,8,64d49517-fd06-487e-9b98-e504d669fcfe,True,8,68.908,6,1657146826110,Year.Year<categorical>,nan,Root,48,-10.343707,24.366264
1,8,64d49517-fd06-487e-9b98-e504d669fcfe,True,8,68.908,6,1657146834378,"Region.Region<categorical>, Year.Year<categorical>",nan,Region (slicer) - Region: South selected,6,-13.645647,24.98798
1,8,64d49517-fd06-487e-9b98-e504d669fcfe,True,8,68.908,6,1657146840352,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group B selected,7,-4.0522995,-23.979088
1,8,64d49517-fd06-487e-9b98-e504d669fcfe,True,8,68.908,6,1657146841219,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Ethnicity (clusteredBarChart) - deselected,41,-0.13380842,-23.369175
1,8,64d49517-fd06-487e-9b98-e504d669fcfe,True,8,68.908,6,1657146844144,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,"New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group B, Group C, Group F, Group D, Group E, Group G selected",10,-5.376449,-28.739927
1,8,64d49517-fd06-487e-9b98-e504d669fcfe,True,8,68.908,6,1657146856115,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Ethnicity (clusteredBarChart) - deselected,41,-0.7605013,-21.750843
1,8,64d49517-fd06-487e-9b98-e504d669fcfe,True,8,68.908,6,1657146865064,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,"New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group B, Group C, Group F selected",6,-5.340626,-26.305187
1,8,64d49517-fd06-487e-9b98-e504d669fcfe,True,8,68.908,6,1657146877888,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,"New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group B, Group C, Group F, Group D, Group E, Group G selected",10,-5.075484,-28.676853
1,9,c7311241-45af-4f18-9032-4241221f8a11,True,4,55.421,6,1656427320090,Year.Year<categorical>,nan,Root,48,-10.343707,24.366264
1,9,c7311241-45af-4f18-9032-4241221f8a11,True,4,55.421,6,1656427328784,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: South selected,41,-1.1088086,-22.731054
1,9,c7311241-45af-4f18-9032-4241221f8a11,True,4,55.421,6,1656427337861,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Ethnicity (slicer) - Ethnicity: Group E selected,3,11.858343,-8.91945
1,9,c7311241-45af-4f18-9032-4241221f8a11,True,4,55.421,6,1656427344234,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","Ethnicity (slicer) - Ethnicity: Group E, Group B, Group C, Group D, Group F, Group G selected",15,8.612413,6.4932013
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,11,63.563,6,1656682938269,Year.Year<categorical>,nan,Root,48,-10.343707,24.366264
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,11,63.563,6,1656682945367,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: South selected,41,0.5379547,-22.524736
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,11,63.563,6,1656682952671,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Ethnicity (slicer) - Ethnicity: Group B selected,17,11.339772,-3.0578804
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,11,63.563,6,1656682953612,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Ethnicity (slicer) - Ethnicity: Group C selected,9,13.803817,-0.24048235
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,11,63.563,6,1656682954619,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Ethnicity (slicer) - Ethnicity: Group D selected,3,16.272896,-0.11646806
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,11,63.563,6,1656682956293,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Ethnicity (slicer) - Ethnicity: Group B selected,17,11.706074,-3.532807
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,11,63.563,6,1656682957846,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","Ethnicity (slicer) - Ethnicity: Group B, Group C selected",1,11.83798,-0.583849
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,11,63.563,6,1656682958580,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","Ethnicity (slicer) - Ethnicity: Group B, Group C, Group D selected",2,11.557656,1.1276687
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,11,63.563,6,1656682959688,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","Ethnicity (slicer) - Ethnicity: Group B, Group C, Group D, Group E selected",4,10.91178,3.657926
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,11,63.563,6,1656682960004,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","Ethnicity (slicer) - Ethnicity: Group B, Group C, Group D, Group E, Group F selected",4,10.53702,4.3548236
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,11,63.563,6,1656682960880,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","Ethnicity (slicer) - Ethnicity: Group B, Group C, Group D, Group E, Group F, Group G selected",15,8.489502,6.8005996
0,11,d3b00202-075e-4561-9355-45df133c1cd9,True,10,36.175,6,1656742793298,Year.Year<categorical>,nan,Root,48,-10.343707,24.366264
0,11,d3b00202-075e-4561-9355-45df133c1cd9,True,10,36.175,6,1656742805148,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: South selected,41,-0.37304902,-22.737429
0,11,d3b00202-075e-4561-9355-45df133c1cd9,True,10,36.175,6,1656742806383,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Ethnicity (slicer) - Ethnicity: Group B selected,17,11.31156,-3.0772803
0,11,d3b00202-075e-4561-9355-45df133c1cd9,True,10,36.175,6,1656742806987,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Ethnicity (slicer) - Ethnicity: Group C selected,9,13.803817,-0.24048245
0,11,d3b00202-075e-4561-9355-45df133c1cd9,True,10,36.175,6,1656742807502,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Ethnicity (slicer) - Ethnicity: Group D selected,6,16.946455,-1.0919613
