dashboard_experience,power_bi_experience,confidence,sample,line,user_id,answer_correct,no_of_steps,question_id,timestamp,selected_values,filtered_values,triggered_action,multiplicity,x,y
0,-1,-1,False,4,9bd07c5c-8dfe-44b0-8df2-5a5634547d76,True,3,1,1656742257231,Year.Year<categorical>,nan,Root,45,67.08878,67.88637
0,-1,-1,False,4,9bd07c5c-8dfe-44b0-8df2-5a5634547d76,True,3,1,1656742258866,Year.Year<categorical>,nan,Year (slicer) - Year: 2014 selected,24,-36.498775,-29.520235
0,-1,-1,False,4,9bd07c5c-8dfe-44b0-8df2-5a5634547d76,True,3,1,1656742265234,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: Northwest selected,14,-21.23613,-14.727843
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,12,1,1656496572025,Year.Year<categorical>,nan,Root,45,67.08878,67.88637
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,12,1,1656496581001,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: Northwest selected,3,56.776546,96.55321
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,12,1,1656496585377,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group A selected,1,76.48653,90.31667
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,12,1,1656496590974,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,7,-14.817885,-34.976826
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,12,1,1656496600176,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Ethnicity (clusteredBarChart) - deselected,14,-21.23613,-14.727843
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,12,1,1656496601740,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group A selected,7,-14.817885,-34.976826
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,12,1,1656496604334,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Ethnicity (clusteredBarChart) - deselected,14,-21.23613,-14.727843
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,12,1,1656496605891,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group A selected,7,-14.817885,-34.976826
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,12,1,1656496617799,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByRegion.Region<categorical>",New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jul selected,1,-83.962715,-53.72652
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,12,1,1656496620744,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByRegion.Region<categorical>",New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Aug selected,1,-61.20518,-66.83776
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,12,1,1656496622616,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByRegion.Region<categorical>",New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Sep selected,1,-61.14951,-42.009216
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,12,1,1656496623882,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group A selected,7,-14.817885,-34.976826
0,-1,-1,False,6,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,False,3,1,1656742570544,Year.Year<categorical>,nan,Root,45,67.08878,67.88637
0,-1,-1,False,6,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,False,3,1,1656742575919,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Ethnicity (slicer) - Ethnicity: Group A selected,11,47.130356,75.74554
0,-1,-1,False,6,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,False,3,1,1656742580168,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Region (slicer) - Region: Northwest selected,4,32.484215,92.36045
1,1,3,False,7,98eff29b-1cce-47e3-b04d-329cb24da1fe,False,3,1,1657783667235,Year.Year<categorical>,nan,Root,45,67.08878,67.88637
1,1,3,False,7,98eff29b-1cce-47e3-b04d-329cb24da1fe,False,3,1,1657783683979,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",nan,Ethnicity (slicer) - Ethnicity: Group A selected,2,10.19001,79.77007
1,1,3,False,7,98eff29b-1cce-47e3-b04d-329cb24da1fe,False,3,1,1657783688309,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Region (slicer) - Region: Northwest selected,4,32.484215,92.36045
1,0,3,False,8,64d49517-fd06-487e-9b98-e504d669fcfe,False,3,1,1657146244926,Year.Year<categorical>,nan,Root,45,67.08878,67.88637
1,0,3,False,8,64d49517-fd06-487e-9b98-e504d669fcfe,False,3,1,1657146271614,Year.Year<categorical>,nan,Year (slicer) - Year: 2014 selected,24,-36.498775,-29.520235
1,0,3,False,8,64d49517-fd06-487e-9b98-e504d669fcfe,False,3,1,1657146291519,"NewHiresByEthnicity.Ethnicity<categorical>, Year.Year<categorical>",nan,New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group A selected,6,-32.277546,-51.503857
1,1,4,False,9,c7311241-45af-4f18-9032-4241221f8a11,False,8,1,1656427232408,Year.Year<categorical>,nan,Root,45,67.08878,67.88637
1,1,4,False,9,c7311241-45af-4f18-9032-4241221f8a11,False,8,1,1656427238542,Year.Year<categorical>,nan,Year (slicer) - Year: 2014 selected,24,-36.498775,-29.520235
1,1,4,False,9,c7311241-45af-4f18-9032-4241221f8a11,False,8,1,1656427247431,Year.Year<categorical>,nan,Region (slicer) - deselected,24,-36.498775,-29.520235
1,1,4,False,9,c7311241-45af-4f18-9032-4241221f8a11,False,8,1,1656427257070,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Ethnicity (slicer) - Ethnicity: Group A selected,10,15.821149,-62.762928
1,1,4,False,9,c7311241-45af-4f18-9032-4241221f8a11,False,8,1,1656427288605,Year.Year<categorical>,nan,Ethnicity (slicer) - deselected,24,-36.498775,-29.520235
1,1,4,False,9,c7311241-45af-4f18-9032-4241221f8a11,False,8,1,1656427293361,"NewHiresByEthnicity.Ethnicity<categorical>, Year.Year<categorical>",nan,New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group A selected,6,-32.277546,-51.503857
1,1,4,False,9,c7311241-45af-4f18-9032-4241221f8a11,False,8,1,1656427296828,Year.Year<categorical>,nan,New Hires by Ethnicity (clusteredBarChart) - deselected,24,-36.498775,-29.520235
1,1,4,False,9,c7311241-45af-4f18-9032-4241221f8a11,False,8,1,1656427298185,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Ethnicity (slicer) - Ethnicity: Group A selected,10,15.821149,-62.762928
1,1,3,False,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,6,1,1656682750263,Year.Year<categorical>,nan,Root,45,67.08878,67.88637
1,1,3,False,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,6,1,1656682786516,"NewHiresByEthnicity.Ethnicity<categorical>, Year.Year<categorical>",nan,New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group A selected,2,28.204353,63.168552
1,1,3,False,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,6,1,1656682789985,NewHiresByEthnicity.Ethnicity<categorical>,nan,Year (slicer) - deselected,1,4.082598,44.635765
1,1,3,False,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,6,1,1656682790575,"NewHiresByEthnicity.Ethnicity<categorical>, Year.Year<categorical>",nan,Year (slicer) - Year: 2014 selected,6,-32.277546,-51.503857
1,1,3,False,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,6,1,1656682801365,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: Northwest selected,7,-14.817885,-34.976826
1,1,3,False,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,6,1,1656682809978,"NewHiresByEthnicity.Ethnicity<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Ethnicity (slicer) - Ethnicity: Group A selected,2,20.037487,-24.005278
0,-1,-1,False,11,d3b00202-075e-4561-9355-45df133c1cd9,True,5,1,1656742668422,Year.Year<categorical>,nan,Root,45,67.08878,67.88637
0,-1,-1,False,11,d3b00202-075e-4561-9355-45df133c1cd9,True,5,1,1656742673683,nan,nan,Year (slicer) - deselected,3,25.30288,33.33393
0,-1,-1,False,11,d3b00202-075e-4561-9355-45df133c1cd9,True,5,1,1656742674269,Year.Year<categorical>,nan,Year (slicer) - Year: 2014 selected,24,-36.498775,-29.520235
0,-1,-1,False,11,d3b00202-075e-4561-9355-45df133c1cd9,True,5,1,1656742678864,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: Northwest selected,14,-21.23613,-14.727843
0,-1,-1,False,11,d3b00202-075e-4561-9355-45df133c1cd9,True,5,1,1656742681570,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Ethnicity (slicer) - Ethnicity: Group A selected,6,-10.481447,8.268434
0,-1,-1,False,12,37bca741-eec1-40eb-942f-33a5ff1c5319,True,4,1,1656742273371,Year.Year<categorical>,nan,Root,45,67.08878,67.88637
0,-1,-1,False,12,37bca741-eec1-40eb-942f-33a5ff1c5319,True,4,1,1656742280839,Year.Year<categorical>,nan,Year (slicer) - Year: 2014 selected,24,-36.498775,-29.520235
0,-1,-1,False,12,37bca741-eec1-40eb-942f-33a5ff1c5319,True,4,1,1656742284648,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",nan,Ethnicity (slicer) - Ethnicity: Group A selected,3,13.130944,5.9672575
0,-1,-1,False,12,37bca741-eec1-40eb-942f-33a5ff1c5319,True,4,1,1656742289522,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Region (slicer) - Region: Northwest selected,23,47.673916,-28.609358
1,0,5,False,13,9d7c809e-c5c3-4dab-aad6-06ab83d0b681,True,5,1,1657570511949,Year.Year<categorical>,nan,Root,45,67.08878,67.88637
1,0,5,False,13,9d7c809e-c5c3-4dab-aad6-06ab83d0b681,True,5,1,1657570525017,Year.Year<categorical>,nan,Year (slicer) - Year: 2014 selected,24,-36.498775,-29.520235
1,0,5,False,13,9d7c809e-c5c3-4dab-aad6-06ab83d0b681,True,5,1,1657570529076,"NewHiresByEthnicity.Ethnicity<categorical>, Year.Year<categorical>",nan,New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group A selected,6,-32.277546,-51.503857
1,0,5,False,13,9d7c809e-c5c3-4dab-aad6-06ab83d0b681,True,5,1,1657570535684,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: Northwest selected,7,-14.817885,-34.976826
1,0,5,False,13,9d7c809e-c5c3-4dab-aad6-06ab83d0b681,True,5,1,1657570550271,"NewHiresByEthnicity.Ethnicity<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Ethnicity (slicer) - Ethnicity: Group A selected,2,20.037487,-24.005278
1,1,3,False,14,00f7ffd3-5ed9-41ed-be64-568ef8ad1979,False,9,1,1656742186768,Year.Year<categorical>,nan,Root,45,67.08878,67.88637
1,1,3,False,14,00f7ffd3-5ed9-41ed-be64-568ef8ad1979,False,9,1,1656742197600,Year.Year<categorical>,nan,Year (slicer) - Year: 2014 selected,24,-36.498775,-29.520235
1,1,3,False,14,00f7ffd3-5ed9-41ed-be64-568ef8ad1979,False,9,1,1656742208748,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: Northwest selected,14,-21.23613,-14.727843
1,1,3,False,14,00f7ffd3-5ed9-41ed-be64-568ef8ad1979,False,9,1,1656742249018,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - deselected,14,-21.23613,-14.727843
1,1,3,False,14,00f7ffd3-5ed9-41ed-be64-568ef8ad1979,False,9,1,1656742251835,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Full-Time selected,2,-30.320965,25.572453
1,1,3,False,14,00f7ffd3-5ed9-41ed-be64-568ef8ad1979,False,9,1,1656742252149,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Full-Time selected,2,-30.320965,25.572453
1,1,3,False,14,00f7ffd3-5ed9-41ed-be64-568ef8ad1979,False,9,1,1656742252536,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - deselected,14,-21.23613,-14.727843
1,1,3,False,14,00f7ffd3-5ed9-41ed-be64-568ef8ad1979,False,9,1,1656742255256,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Part-Time selected,1,-51.89602,-14.189149
1,1,3,False,14,00f7ffd3-5ed9-41ed-be64-568ef8ad1979,False,9,1,1656742259660,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - deselected,14,-21.23613,-14.727843
1,1,2,False,15,8b504c0b-db88-4ccb-b3bc-98b5de4e735c,False,2,1,1656682588030,Year.Year<categorical>,nan,Root,45,67.08878,67.88637
1,1,2,False,15,8b504c0b-db88-4ccb-b3bc-98b5de4e735c,False,2,1,1656682592452,Year.Year<categorical>,nan,Year (slicer) - Year: 2014 selected,24,-36.498775,-29.520235
1,1,4,False,16,1edfdae6-d0ff-40e3-87f6-346e93436094,True,4,1,1656682626571,Year.Year<categorical>,nan,Root,45,67.08878,67.88637
1,1,4,False,16,1edfdae6-d0ff-40e3-87f6-346e93436094,True,4,1,1656682636522,"Region.Region<categorical>, Year.Year<categorical>",nan,Region (slicer) - Region: Northwest selected,5,50.049286,49.805477
1,1,4,False,16,1edfdae6-d0ff-40e3-87f6-346e93436094,True,4,1,1656682648240,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,14,-21.23613,-14.727843
1,1,4,False,16,1edfdae6-d0ff-40e3-87f6-346e93436094,True,4,1,1656682652657,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Ethnicity (slicer) - Ethnicity: Group A selected,6,-10.481447,8.268434
1,0,4,False,17,842a466b-60c4-4153-a9b7-63ed026886f9,True,12,1,1657538081311,Year.Year<categorical>,nan,Root,45,67.08878,67.88637
1,0,4,False,17,842a466b-60c4-4153-a9b7-63ed026886f9,True,12,1,1657538089403,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Ethnicity (slicer) - Ethnicity: Group A selected,11,47.130356,75.74554
1,0,4,False,17,842a466b-60c4-4153-a9b7-63ed026886f9,True,12,1,1657538092057,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Region (slicer) - Region: Northwest selected,7,76.72574,114.94141
1,0,4,False,17,842a466b-60c4-4153-a9b7-63ed026886f9,True,12,1,1657538094685,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Year (slicer) - Year: 2014 selected,23,47.673916,-28.609358
1,0,4,False,17,842a466b-60c4-4153-a9b7-63ed026886f9,True,12,1,1657538123197,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Oct selected,6,-43.590023,-87.065575
1,0,4,False,17,842a466b-60c4-4153-a9b7-63ed026886f9,True,12,1,1657538128834,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - deselected,23,47.673916,-28.609358
1,0,4,False,17,842a466b-60c4-4153-a9b7-63ed026886f9,True,12,1,1657538130611,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jul selected,4,-83.01988,-24.612455
1,0,4,False,17,842a466b-60c4-4153-a9b7-63ed026886f9,True,12,1,1657538131702,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - deselected,23,47.673916,-28.609358
1,0,4,False,17,842a466b-60c4-4153-a9b7-63ed026886f9,True,12,1,1657538133383,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Oct selected,6,-43.590023,-87.065575
1,0,4,False,17,842a466b-60c4-4153-a9b7-63ed026886f9,True,12,1,1657538134947,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - deselected,23,47.673916,-28.609358
1,0,4,False,17,842a466b-60c4-4153-a9b7-63ed026886f9,True,12,1,1657538138483,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>","New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Oct, Oct selected",6,-43.590023,-87.065575
1,0,4,False,17,842a466b-60c4-4153-a9b7-63ed026886f9,True,12,1,1657538141601,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - deselected,23,47.673916,-28.609358
0,-1,-1,False,18,28a1672b-d149-4cef-aec9-cff195c392dd,True,11,1,1657540444150,Year.Year<categorical>,nan,Root,45,67.08878,67.88637
0,-1,-1,False,18,28a1672b-d149-4cef-aec9-cff195c392dd,True,11,1,1657540459030,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Ethnicity (slicer) - Ethnicity: Group A selected,11,47.130356,75.74554
0,-1,-1,False,18,28a1672b-d149-4cef-aec9-cff195c392dd,True,11,1,1657540464411,"Ethnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByEthnicity.Ethnicity<categorical>,Year (slicer) - Year: 2014 selected,10,15.821149,-62.762928
0,-1,-1,False,18,28a1672b-d149-4cef-aec9-cff195c392dd,True,11,1,1657540470857,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",Region (slicer) - Region: Northwest selected,23,47.673916,-28.609358
0,-1,-1,False,18,28a1672b-d149-4cef-aec9-cff195c392dd,True,11,1,1657540530802,"NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",New Hires by Month (Full-Time/Part-Time) (lineChart) - Month: Jul. FPDesc: Part-Time selected,3,-60.433544,10.134435
0,-1,-1,False,18,28a1672b-d149-4cef-aec9-cff195c392dd,True,11,1,1657540537756,"NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",New Hires by Month (Full-Time/Part-Time) (lineChart) - Month: Sep. FPDesc: Part-Time selected,3,-17.27709,-78.85432
0,-1,-1,False,18,28a1672b-d149-4cef-aec9-cff195c392dd,True,11,1,1657540543876,"NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",New Hires by Month (Full-Time/Part-Time) (lineChart) - Month: Jul. FPDesc: Part-Time selected,3,-60.433544,10.134435
0,-1,-1,False,18,28a1672b-d149-4cef-aec9-cff195c392dd,True,11,1,1657540547183,"NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",New Hires by Month (Full-Time/Part-Time) (lineChart) - Month: Sep. FPDesc: Part-Time selected,3,-17.27709,-78.85432
0,-1,-1,False,18,28a1672b-d149-4cef-aec9-cff195c392dd,True,11,1,1657540560462,"Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",New Hires by Month (Full-Time/Part-Time) (lineChart) - deselected,23,47.673916,-28.609358
0,-1,-1,False,18,28a1672b-d149-4cef-aec9-cff195c392dd,True,11,1,1657540571299,"NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Ethnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>","NewHiresByEthnicity.Ethnicity<categorical>, NewHiresByRegion.Region<categorical>",New Hires by Month (Full-Time/Part-Time) (lineChart) - Month: Jul. FPDesc: Part-Time selected,3,-60.433544,10.134435
