dashboard_experience,line,user_id,answer_correct,no_of_steps,running_time,question_id,timestamp,selected_values,filtered_values,triggered_action,multiplicity,x,y
1,8,64d49517-fd06-487e-9b98-e504d669fcfe,True,10,97.841,2,1657146444894,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - deselected,55,15.58628,0.24153809
1,8,64d49517-fd06-487e-9b98-e504d669fcfe,True,10,97.841,2,1657146445787,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Full-Time selected,19,9.073745,3.0794222
1,8,64d49517-fd06-487e-9b98-e504d669fcfe,True,10,97.841,2,1657146446859,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - deselected,55,15.282625,-0.31953228
1,8,64d49517-fd06-487e-9b98-e504d669fcfe,True,10,97.841,2,1657146448600,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Part-Time selected,39,1.5279197,-15.343656
1,9,c7311241-45af-4f18-9032-4241221f8a11,True,10,147.384,2,1656427080447,Year.Year<categorical>,nan,Root,47,-16.456873,12.581215
1,9,c7311241-45af-4f18-9032-4241221f8a11,True,10,147.384,2,1656427093158,"Region.Region<categorical>, Year.Year<categorical>",nan,Region (slicer) - Region: East selected,14,-15.98466,16.807434
1,9,c7311241-45af-4f18-9032-4241221f8a11,True,10,147.384,2,1656427093214,Year.Year<categorical>,nan,Region (slicer) - deselected,47,-16.416592,12.321058
1,9,c7311241-45af-4f18-9032-4241221f8a11,True,10,147.384,2,1656427096034,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: East selected,14,12.972511,-7.062705
1,9,c7311241-45af-4f18-9032-4241221f8a11,True,10,147.384,2,1656427101725,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,55,15.340446,0.3432806
1,9,c7311241-45af-4f18-9032-4241221f8a11,True,10,147.384,2,1656427133045,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Part-Time selected,39,1.6284933,-16.003393
1,9,c7311241-45af-4f18-9032-4241221f8a11,True,10,147.384,2,1656427167650,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Full-Time selected,19,9.073399,3.0793293
1,9,c7311241-45af-4f18-9032-4241221f8a11,True,10,147.384,2,1656427170094,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Part-Time selected,39,1.8813319,-16.043812
1,9,c7311241-45af-4f18-9032-4241221f8a11,True,10,147.384,2,1656427216573,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Full-Time selected,19,9.072948,3.0793364
1,9,c7311241-45af-4f18-9032-4241221f8a11,True,10,147.384,2,1656427218445,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Part-Time selected,39,1.4422824,-15.765795
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,7,35.351,2,1656683005502,Year.Year<categorical>,nan,Root,47,-16.456873,12.581215
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,7,35.351,2,1656683008170,"Region.Region<categorical>, Year.Year<categorical>",nan,Region (slicer) - Region: East selected,14,-15.984519,16.80807
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,7,35.351,2,1656683013811,Region.Region<categorical>,NewHiresByRegion.Region<categorical>,Year (slicer) - deselected,1,13.867453,-4.625651
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,7,35.351,2,1656683014625,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,55,15.354684,0.34508276
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,7,35.351,2,1656683017964,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Part-Time selected,39,1.520432,-15.352005
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,7,35.351,2,1656683020876,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - deselected,55,15.7424345,-0.022009274
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,7,35.351,2,1656683022101,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Part-Time selected,39,2.2208774,-15.753743
0,11,d3b00202-075e-4561-9355-45df133c1cd9,False,8,193.964,2,1656742391907,Year.Year<categorical>,nan,Root,47,-16.456873,12.581215
0,11,d3b00202-075e-4561-9355-45df133c1cd9,False,8,193.964,2,1656742396701,nan,nan,Year (slicer) - deselected,2,-19.663212,14.454146
0,11,d3b00202-075e-4561-9355-45df133c1cd9,False,8,193.964,2,1656742397046,Year.Year<categorical>,nan,Year (slicer) - Year: 2014 selected,12,-21.500648,15.500097
0,11,d3b00202-075e-4561-9355-45df133c1cd9,False,8,193.964,2,1656742407731,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: East selected,55,15.736278,-0.80620575
0,11,d3b00202-075e-4561-9355-45df133c1cd9,False,8,193.964,2,1656742429654,"NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - Month: Sep. FPDesc: Part-Time selected,1,0.52685624,-14.31236
0,11,d3b00202-075e-4561-9355-45df133c1cd9,False,8,193.964,2,1656742432226,"NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - Month: Jan. FPDesc: Part-Time selected,1,2.294883,-17.131227
0,11,d3b00202-075e-4561-9355-45df133c1cd9,False,8,193.964,2,1656742439856,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - deselected,55,15.704861,-0.9257065
0,11,d3b00202-075e-4561-9355-45df133c1cd9,False,8,193.964,2,1656742445887,"NewHiresByMonth(Full-Time/Part-Time).Month<categorical>, NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - Month: Dec. FPDesc: Part-Time selected,5,-0.53887385,-16.369347
0,12,37bca741-eec1-40eb-942f-33a5ff1c5319,False,2,87.43,2,1656742182186,Year.Year<categorical>,nan,Root,47,-16.456873,12.581215
0,12,37bca741-eec1-40eb-942f-33a5ff1c5319,False,2,87.43,2,1656742213140,Year.Year<categorical>,nan,Year (slicer) - Year: 2014 selected,12,-21.500235,15.499431
1,13,9d7c809e-c5c3-4dab-aad6-06ab83d0b681,True,4,189.983,2,1657570586149,Year.Year<categorical>,nan,Root,47,-16.456873,12.581215
1,13,9d7c809e-c5c3-4dab-aad6-06ab83d0b681,True,4,189.983,2,1657570588731,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: East selected,14,12.971889,-7.0629888
1,13,9d7c809e-c5c3-4dab-aad6-06ab83d0b681,True,4,189.983,2,1657570593664,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,55,15.47748,-1.0974137
1,13,9d7c809e-c5c3-4dab-aad6-06ab83d0b681,True,4,189.983,2,1657570637180,"NewHiresAndNewHiresSamePeriodLastYear(SPLY).Month<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,"New Hires and New Hires Same Period Last Year (SPLY) (clusteredColumnChart) - Month: Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec, Jan, Feb, Mar, Apr, May, Jun, Jul, Aug, Sep, Oct, Nov, Dec selected",1,-80.180405,-9.189806
1,14,00f7ffd3-5ed9-41ed-be64-568ef8ad1979,True,7,41.008,2,1656742566242,Year.Year<categorical>,nan,Root,47,-16.456873,12.581215
1,14,00f7ffd3-5ed9-41ed-be64-568ef8ad1979,True,7,41.008,2,1656742582128,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: East selected,14,12.972195,-7.062553
1,14,00f7ffd3-5ed9-41ed-be64-568ef8ad1979,True,7,41.008,2,1656742584185,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,55,15.283487,-1.1720887
1,14,00f7ffd3-5ed9-41ed-be64-568ef8ad1979,True,7,41.008,2,1656742589719,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Part-Time selected,39,2.1973586,-15.331923
1,14,00f7ffd3-5ed9-41ed-be64-568ef8ad1979,True,7,41.008,2,1656742595121,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Full-Time selected,19,9.074301,3.0790365
1,14,00f7ffd3-5ed9-41ed-be64-568ef8ad1979,True,7,41.008,2,1656742595135,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - deselected,55,15.297619,-1.1730058
1,14,00f7ffd3-5ed9-41ed-be64-568ef8ad1979,True,7,41.008,2,1656742597467,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Part-Time selected,39,2.233355,-15.477901
