dashboard_experience,power_bi_experience,confidence,sample,line,user_id,answer_correct,no_of_steps,question_id,timestamp,selected_values,filtered_values,triggered_action,multiplicity,x,y
0,-1,-1,False,1,a10653e4-ff8c-432c-b1d8-017e2efa276d,False,4,2,1656742361624,Year.Year<categorical>,nan,Root,48,24.475645,-27.125196
0,-1,-1,False,1,a10653e4-ff8c-432c-b1d8-017e2efa276d,False,4,2,1656742365724,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Year.Year<categorical>",nan,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Part-Time selected,2,30.047596,-29.109009
0,-1,-1,False,1,a10653e4-ff8c-432c-b1d8-017e2efa276d,False,4,2,1656742376253,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Year.Year<categorical>",nan,Year (slicer) - Year: 2014 selected,2,45.14486,-5.5935597
0,-1,-1,False,1,a10653e4-ff8c-432c-b1d8-017e2efa276d,False,4,2,1656742387395,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: East selected,39,1.6742173,9.279895
1,1,3,False,2,e8c3d443-20e8-413a-af5c-6628f20c71d1,True,4,2,1656682648016,Year.Year<categorical>,nan,Root,48,24.475645,-27.125196
1,1,3,False,2,e8c3d443-20e8-413a-af5c-6628f20c71d1,True,4,2,1656682651463,Year.Year<categorical>,nan,Year (slicer) - Year: 2014 selected,13,41.008327,-10.893308
1,1,3,False,2,e8c3d443-20e8-413a-af5c-6628f20c71d1,True,4,2,1656682658039,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: East selected,56,5.963731,14.215696
1,1,3,False,2,e8c3d443-20e8-413a-af5c-6628f20c71d1,True,4,2,1656682671336,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Part-Time selected,39,1.6742173,9.279895
1,1,4,False,3,44df4643-eb24-42ae-a494-2104cfeb0539,False,3,2,1656742535573,Year.Year<categorical>,nan,Root,48,24.475645,-27.125196
1,1,4,False,3,44df4643-eb24-42ae-a494-2104cfeb0539,False,3,2,1656742538192,"Region.Region<categorical>, Year.Year<categorical>",nan,Region (slicer) - Region: East selected,13,30.733927,-22.926088
1,1,4,False,3,44df4643-eb24-42ae-a494-2104cfeb0539,False,3,2,1656742541892,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,56,5.963731,14.215696
0,-1,-1,False,4,9bd07c5c-8dfe-44b0-8df2-5a5634547d76,False,3,2,1656742111978,Year.Year<categorical>,nan,Root,48,24.475645,-27.125196
0,-1,-1,False,4,9bd07c5c-8dfe-44b0-8df2-5a5634547d76,False,3,2,1656742125197,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: East selected,14,24.358013,-2.5413804
0,-1,-1,False,4,9bd07c5c-8dfe-44b0-8df2-5a5634547d76,False,3,2,1656742173374,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,56,5.963731,14.215696
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496439817,Year.Year<categorical>,nan,Root,48,24.475645,-27.125196
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496445519,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: East selected,14,24.358013,-2.5413804
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496450137,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,56,5.963731,14.215696
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496458401,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - deselected,56,5.963731,14.215696
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496459207,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Full-Time selected,17,16.006153,17.252863
