dashboard_experience,power_bi_experience,confidence,sample,line,user_id,answer_correct,no_of_steps,question_id,timestamp,selected_values,filtered_values,triggered_action,multiplicity,x,y
0,-1,-1,False,1,a10653e4-ff8c-432c-b1d8-017e2efa276d,False,4,2,1656742361624,Year.Year<categorical>,nan,Root,48,-48.663673,11.109928
0,-1,-1,False,1,a10653e4-ff8c-432c-b1d8-017e2efa276d,False,4,2,1656742365724,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Year.Year<categorical>",nan,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Part-Time selected,2,-51.649975,15.610922
0,-1,-1,False,1,a10653e4-ff8c-432c-b1d8-017e2efa276d,False,4,2,1656742376253,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Year.Year<categorical>",nan,Year (slicer) - Year: 2014 selected,2,-12.429009,29.909052
0,-1,-1,False,1,a10653e4-ff8c-432c-b1d8-017e2efa276d,False,4,2,1656742387395,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: East selected,39,1.1719701,-4.792848
1,1,3,False,2,e8c3d443-20e8-413a-af5c-6628f20c71d1,True,4,2,1656682648016,Year.Year<categorical>,nan,Root,48,-48.663673,11.109928
1,1,3,False,2,e8c3d443-20e8-413a-af5c-6628f20c71d1,True,4,2,1656682651463,Year.Year<categorical>,nan,Year (slicer) - Year: 2014 selected,13,-8.314356,24.617168
1,1,3,False,2,e8c3d443-20e8-413a-af5c-6628f20c71d1,True,4,2,1656682658039,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: East selected,56,1.7827525,1.529193
1,1,3,False,2,e8c3d443-20e8-413a-af5c-6628f20c71d1,True,4,2,1656682671336,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Part-Time selected,39,1.1719701,-4.792848
1,1,4,False,3,44df4643-eb24-42ae-a494-2104cfeb0539,False,3,2,1656742535573,Year.Year<categorical>,nan,Root,48,-48.663673,11.109928
1,1,4,False,3,44df4643-eb24-42ae-a494-2104cfeb0539,False,3,2,1656742538192,"Region.Region<categorical>, Year.Year<categorical>",nan,Region (slicer) - Region: East selected,13,-42.212498,11.396523
1,1,4,False,3,44df4643-eb24-42ae-a494-2104cfeb0539,False,3,2,1656742541892,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,56,1.7827525,1.529193
0,-1,-1,False,4,9bd07c5c-8dfe-44b0-8df2-5a5634547d76,False,3,2,1656742111978,Year.Year<categorical>,nan,Root,48,-48.663673,11.109928
0,-1,-1,False,4,9bd07c5c-8dfe-44b0-8df2-5a5634547d76,False,3,2,1656742125197,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: East selected,14,-46.20619,5.5309944
0,-1,-1,False,4,9bd07c5c-8dfe-44b0-8df2-5a5634547d76,False,3,2,1656742173374,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,56,1.7827525,1.529193
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496439817,Year.Year<categorical>,nan,Root,48,-48.663673,11.109928
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496445519,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: East selected,14,-46.20619,5.5309944
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496450137,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,56,1.7827525,1.529193
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496458401,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - deselected,56,1.7827525,1.529193
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496459207,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Full-Time selected,17,5.772821,5.991724
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496462060,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - deselected,56,1.7827525,1.529193
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496464121,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Full-Time selected,17,5.772821,5.991724
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496465391,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - deselected,56,1.7827525,1.529193
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496466268,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Full-Time selected,17,5.772821,5.991724
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496497865,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Part-Time selected,39,1.1719701,-4.792848
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496499274,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - deselected,56,1.7827525,1.529193
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496501769,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Part-Time selected,39,1.1719701,-4.792848
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496503030,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Full-Time selected,17,5.772821,5.991724
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496506455,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - deselected,56,1.7827525,1.529193
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496510253,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Part-Time selected,39,1.1719701,-4.792848
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496512120,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Full-Time selected,17,5.772821,5.991724
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496513735,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Part-Time selected,39,1.1719701,-4.792848
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496515411,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Full-Time selected,17,5.772821,5.991724
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496519313,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - deselected,56,1.7827525,1.529193
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496526385,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Part-Time selected,39,1.1719701,-4.792848
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496528105,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Full-Time selected,17,5.772821,5.991724
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496536059,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Part-Time selected,39,1.1719701,-4.792848
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496538231,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - deselected,56,1.7827525,1.529193
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496539910,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Part-Time selected,39,1.1719701,-4.792848
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496541314,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - deselected,56,1.7827525,1.529193
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496545583,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Full-Time selected,17,5.772821,5.991724
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496547273,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Part-Time selected,39,1.1719701,-4.792848
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496548694,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - deselected,56,1.7827525,1.529193
1,0,2,False,5,e2690841-7dea-4852-993e-c322d16165a4,True,29,2,1656496550209,"NewHiresByMonth(Full-Time/Part-Time).FPDesc<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Month (Full-Time/Part-Time) (lineChart) - FPDesc: Part-Time selected,39,1.1719701,-4.792848
0,-1,-1,False,6,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,False,5,2,1656742312533,Year.Year<categorical>,nan,Root,48,-48.663673,11.109928
