timestamp;user;triggeredAction;selectedValues;filteredValues;Ethnicity.Ethnicity[categorical];Region.Region[categorical];NewHiresAndNewHiresSamePeriodLastYear.NewHires[numerical];NewHiresAndNewHiresSamePeriodLastYear.Month[categorical];NewHiresAndNewHiresSamePeriodLastYear.NewHiresSPLY[numerical];NewHiresByMonth(Full-Time/Part-Time).Month[categorical];NewHiresByMonth(Full-Time/Part-Time).FPDesc[categorical];NewHiresByMonth(Full-Time/Part-Time).NewHires[numerical];NewHiresByEthnicity.NewHires[numerical];NewHiresByEthnicity.Ethnicity[categorical];NewHiresByRegion.NewHires[numerical];NewHiresByRegion.Region[categorical];Year.Year[categorical]
1654351399383;c47b6d91-57e4-4c4c-ae48-4607d9a737a9;Root;;;0,0,0,0,0,0,0;0,0,0,0,0,0,0;1476,2073,2885,3241,4073,4287,4017,4955,4868,5402,4296,1547;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;1476,2073,2885,3241,4073,4287,4017,4955,4868,5402,4296,1547;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;217,1259,240,1833,318,2567,404,2837,435,3638,357,3930,311,3706,386,4569,366,4502,396,5006,330,3966,151,1396;30313,8236,1999,1516,790,213,53;0,0,0,0,0,0,0,0,0,0,0,0,0,0;7306,6228,7764,3434,7095,7103,4190;0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0
1654351402908;c47b6d91-57e4-4c4c-ae48-4607d9a737a9;New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group F selected;NewHiresByEthnicity.Ethnicitycategorical;;0,0,0,0,0,0,0;0,0,0,0,0,0,0;1476,2073,2885,3241,4073,4287,4017,4955,4868,5402,4296,1547;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;1476,2073,2885,3241,4073,4287,4017,4955,4868,5402,4296,1547;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;5,34,9,58,12,80,7,79,18,150,12,152,13,120,16,173,13,171,9,162,12,151,7,53;30313,8236,1999,1516,790,213,53;0,0,0,0,0,0,1,0,0,0,0,0,0,0;7306,6228,7764,3434,7095,7103,4190;0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0
1654351404108;c47b6d91-57e4-4c4c-ae48-4607d9a737a9;Ethnicity (slicer) - Ethnicity: Group B selected;Ethnicity.Ethnicitycategorical, NewHiresByEthnicity.Ethnicitycategorical;NewHiresByMonth(Full-Time/Part-Time).Monthcategorical, NewHiresByMonth(Full-Time/Part-Time).FPDesccategorical, NewHiresByEthnicity.Ethnicitycategorical;0,1,0,0,0,0,0;0,0,0,0,0,0,0;200,299,457,551,753,975,843,944,930,1116,879,289;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;200,299,457,551,753,975,843,944,930,1116,879,289;0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1;0,1,0,1;;8236;0,1,0,0,0,1,1,1,0,1,0,1,0,1;843,748,1366,704,1231,2332,1012;0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0
1654351405339;c47b6d91-57e4-4c4c-ae48-4607d9a737a9;Region (slicer) - Region: East selected;Ethnicity.Ethnicitycategorical, Region.Regioncategorical, NewHiresByEthnicity.Ethnicitycategorical;NewHiresByMonth(Full-Time/Part-Time).Monthcategorical, NewHiresByMonth(Full-Time/Part-Time).FPDesccategorical, NewHiresByEthnicity.Ethnicitycategorical, NewHiresByRegion.Regioncategorical;0,1,0,0,0,0,0;0,0,0,1,0,0,0;38,34,29,63,49,69,70,53,83,83,82,51;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;38,34,29,63,49,69,70,53,83,83,82,51;0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1;0,1,0,1;;704;0,1,0,0,0,1,1,1,0,1,0,1,0,1;704;0,1,0,1,0,1,0,0,0,1,0,1,0,1;0,0,0,0,0,0,0
1654351406234;c47b6d91-57e4-4c4c-ae48-4607d9a737a9;New Hires by Region (clusteredBarChart) - Region: East, Region: East selected;Ethnicity.Ethnicitycategorical, Region.Regioncategorical, NewHiresByRegion.Regioncategorical;NewHiresByEthnicity.Ethnicitycategorical, NewHiresByRegion.Regioncategorical;0,1,0,0,0,0,0;0,0,0,1,0,0,0;38,34,29,63,49,69,70,53,83,83,82,51;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;38,34,29,63,49,69,70,53,83,83,82,51;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0;7,31,8,26,5,24,10,53,5,44,11,58,7,63,13,40,12,71,3,80,6,76,5,46;704;0,1,0,0,0,1,0,1,0,1,0,1,0,1;704;0,1,0,1,0,1,1,0,0,1,0,1,0,1;0,0,0,0,0,0,0
1654351408217;c47b6d91-57e4-4c4c-ae48-4607d9a737a9;Year (slicer) - Year: 2015 selected;Ethnicity.Ethnicitycategorical, Region.Regioncategorical, NewHiresByRegion.Regioncategorical, Year.Yearcategorical;NewHiresByMonth(Full-Time/Part-Time).Monthcategorical, NewHiresByMonth(Full-Time/Part-Time).FPDesccategorical, NewHiresByEthnicity.Ethnicitycategorical, NewHiresByRegion.Regioncategorical;0,1,0,0,0,0,0;0,0,0,1,0,0,0;38,34,29,63,49,69,70,53,83,83,82,51;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;38,34,29,63,49,69,70,53,83,83,82,51;0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1;0,1,0,1;;704;0,1,0,0,0,1,0,1,0,1,0,1,0,1;704;0,1,0,1,0,1,1,0,0,1,0,1,0,1;0,0,0,0,0,1,0
1654351409815;c47b6d91-57e4-4c4c-ae48-4607d9a737a9;New Hires and New Hires Same Period Last Year (clusteredColumnChart) - Month: Dec selected;Ethnicity.Ethnicitycategorical, Region.Regioncategorical, NewHiresAndNewHiresSamePeriodLastYear.Monthcategorical, Year.Yearcategorical;NewHiresByMonth(Full-Time/Part-Time).Monthcategorical, NewHiresByMonth(Full-Time/Part-Time).FPDesccategorical, NewHiresByEthnicity.Ethnicitycategorical, NewHiresByRegion.Regioncategorical;0,1,0,0,0,0,0;0,0,0,1,0,0,0;;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0;16,18,17,32,28,35,35,24,46,41,32,23;0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1;0,1,0,1;;;0,1,0,1,0,1,0,1,0,1,0,1,0,1;;0,1,0,1,0,1,0,1,0,1,0,1,0,1;0,0,0,0,0,1,0
